clean_name,horse_gear,gear_win_rate
STAR FAY FAY,B1,0.0
STAR FAY FAY,B,0.0
STAR FAY FAY,B-,0.0
STAR FAY FAY,--,0.0
STAR GLENEALY,B,0.0
STAR GLENEALY,B-,0.0
STAR GLENEALY,--,0.0
STAR LEGEND,--,0.0
STAR MAJESTIC,--,0.0
STAR OF BOND,TT1,0.0
STAR OF BOND,TT,0.0
STAR OF BOND,TT/H1/XB1,0.0
STAR OF BOND,TT/H/XB,0.15384615384615385
STAR OF CHIU TON,--,0.0
STAR OF FAME,TT1/E1,0.0
STAR OF FAME,TT/E,0.0
STAR OF FAME,TT-/E-/XB1,0.0
STAR OF FAME,XB/B1,0.0
STAR OF FAME,B/XB,0.0
STAR OF FAME,XB-/B,0.0
STAR OF FAME,B-,0.0
STAR OF FAME,--,0.0
STAR OF HONG KONG,B1/XB1,0.0
STAR OF HONG KONG,B-/XB-,0.0
STAR OF HONG KONG,--,0.0
STAR OF HONG KONG,H1,0.0
STAR OF JOY,B1,0.0
STAR OF JOY,B,0.13333333333333333
STAR OF JOY,--,0.0
STAR OF MYCROFT,B1,0.0
STAR OF MYCROFT,B/SR1,0.0
STAR OF MYCROFT,B-/SR,0.0
STAR OF MYCROFT,SR,0.0
STAR OF MYCROFT,SR-/CP1,0.0
STAR OF MYCROFT,CP,0.0
STAR OF MYCROFT,CP-/B2,0.0
STAR OF MYCROFT,B,0.2727272727272727
STAR OF MYCROFT,TT/B,0.0
STAR OF MYCROFT,TT-/B,0.0
STAR OF PATCH,--,0.0
STAR OF WAI BO,--,0.05
STAR OF YAN OI,--,0.0
STAR OF YAN OI,TT1,0.0
STAR OF YAN OI,TT,0.1111111111111111
STAR SHINE,--,0.07142857142857142
STAR SON,B1,0.0
STAR SON,B,0.0
STAR SON,TT1/B,0.0
STAR SON,TT/B,0.0
STAR SON,TT-/B-,0.0
STAR SON,--,0.043478260869565216
STAR SUPERIOR,--,0.3125
STAR TRACK,--,0.16216216216216217
STARLIGHT,--,0.05
STARLIT KNIGHT,--,0.0
STARLIT WARRIOR,--,0.0
STARLOT,--,0.09523809523809523
STARRY STARLIES,--,0.10714285714285714
STARS CHASER,--,0.0
STARSHIP,--,0.0
STARTING OVER,--,0.08695652173913043
STARTLING POWER,--,0.0
STAY AHEAD,--,0.125
STELLAR FEELING,--,0.10714285714285714
STEP FASTER,TT,0.0
STEP HIGH,--,0.0
STERLING CITY,--,0.0
STINGER,H,0.0
STINGER,SR,0.0
STOLEN THUNDER,--,0.0
STORM KID,--,0.25
STORM SIGNAL,H,1.0
STORM SOLDIER,--,0.0
STORM UNICORN,--,0.0
STORM'S DESTINY,--,0.14285714285714285
STORMY ANTARCTIC,--,0.05263157894736842
STORMY LIBERAL,--,0.0
STRAIGHT FORWARD,--,0.06896551724137931
STRAIGHT GIRL,--,0.07692307692307693
STRAIGHT GOLD,--,0.05263157894736842
STRATEGIC ARMY,--,0.0625
STRATHCLYDE,--,0.0
STRATHEARN,--,0.09523809523809523
STRATHMORE,--,0.125
STRATHSPEY,--,0.2
STRATHTAY,H1,0.0
STRATHTAY,H,0.125
STRATHTAY,H-,0.0
STRATHTAY,--,0.0
STRATHTAY,B1,0.0
STRATHTAY,B-,0.0
STRATHTAY,B2,0.0
STRATHTAY,B-/P1,0.0
STRATHTAY,P-/B2,0.0
STRATHTAY,B,0.1111111111111111
STRATUM POWER,--,0.0851063829787234
STREET CAT,--,0.0
STREET CAT,CP1,0.0
STRIKE EAGLE,--,0.0
STRIKE EAGLE,P1,0.0
STRIKE EAGLE,P/H1,0.0
STRIKE EAGLE,H/P,0.0
STRIKE EAGLE,TT1/P-/H,0.0
STRIKE EAGLE,TT/H,0.0
STRIKE EAGLE,TT/H-,0.0
STRIKE EAGLE,TT,0.0
STRIKING MR C,--,0.1
STRIKING STAR,--,0.045454545454545456
STRONG FOUNDATION,TT1/H1,0.0
STRONG FOUNDATION,TT/H,0.10714285714285714
STRONG FOUNDATION,TT/H/B1,0.0
STRONG FOUNDATION,TT/B-/H,0.0
STRONG FOUNDATION,TT/H/B2,0.0
STRONG FOUNDATION,TT/B/H,0.07692307692307693
STYLING CITY,--,0.0
SUCCESS AND GOLD,H1,0.0
SUCCESS AND GOLD,H,0.16666666666666666
SUCCESS ROAD,H1,0.0
SUCCESS ROAD,H,0.1111111111111111
SUCCESSFUL ERA,--,1.0
SUCCESSFUL LEADER,--,0.0
SUCH A HAPPINESS,--,0.16279069767441862
SUDDEN THUNDER,--,0.0
SUGAR CITY,--,0.0
SUGAR ON TOP,--,0.0
SUGAR PEGASUS,TT1,0.0
SUGAR PEGASUS,TT,0.16666666666666666
SUGAR PEGASUS,TT/CP1,0.0
SUGAR PEGASUS,TT/CP,0.0
SUGAR PEGASUS,TT-/CP-,0.0
SUGAR PEGASUS,--,0.04
SUGAR,--,0.02857142857142857
SUISSE D'OR,--,0.0
SUM WIN DRAGON,--,0.025
SUMARAND DRAGON,--,0.19230769230769232
SUMMER DASH,--,0.08888888888888889
SUMMER PASSAGE,--,0.2727272727272727
SUMSTREETSUMWHERE,--,0.47368421052631576
SUN AND FIRE,TT1,0.0
SUN AND FIRE,TT,0.0
SUN DRAGON,P1,0.0
SUN DRAGON,P2,0.0
SUN DRAGON,P-,0.5
SUN DRAGON,--,0.25
SUN HUSSAR,--,0.25
SUN HUSSAR,B1,0.0
SUN HUSSAR,B,0.0
SUN JEWELLERY,TT1/H1,0.0
SUN JEWELLERY,TT/H,0.0
SUN PINS,--,0.0
SUN SPEEDY,TT1,0.0
SUN SPEEDY,TT,0.5
SUN TOUCH,--,0.0
SUN TOUCH,CP1,0.0
SUN TOUCH,CP,0.6666666666666666
SUN TOUCH,CP-/H1,0.0
SUN TOUCH,H,0.2
SUNNY DRAGON,TT1,0.0
SUNNY DRAGON,TT/H1,0.0
SUNNY FAY,TT1,0.0
SUNNY FAY,TT,0.0
SUNNY FAY,TT-,0.0
SUNNY FAY,--,0.0
SUNNY FAY,B1,0.0
SUNNY FAY,B,0.0
SUNNY KING,--,0.0
SUNNY KING,B1,0.0
SUNNY KING,B,0.0
SUNNY KING,TT1/B,0.0
SUNNY KING,TT/B,0.25
SUNNY KING,TT/B-/V1,0.0
SUNNY MORE,--,0.0
SUNNY ORIENT,--,0.1111111111111111
SUNNY PEARL,--,0.0
SUNNY POWER,--,0.0
SUNNY SKY,--,0.07272727272727272
SUNNY SMILES,--,0.11764705882352941
SUNNY WAY,--,0.0
SUNNY WIN,--,0.04
SUNNY YING,--,0.0
SUNRISE,--,0.0
SUNSEEKER,--,0.0
SUNSHINE BOY,--,0.13636363636363635
SUNSHINE DAY,--,0.0
SUNSHINE HOLIDAY,--,0.022222222222222223
SUNSHINE KID,--,0.06060606060606061
SUNSHINE UNIVERSE,--,0.0625
SUPER ABUNDANTE,--,0.0
SUPER BOBO,--,0.0
SUPER BOY,--,0.5
SUPER BRAND,--,0.037037037037037035
SUPER BROTHER,--,0.0
SUPER CAGA,--,0.1111111111111111
SUPER CHIC,TT1/XB1,0.0
SUPER CHIC,TT/XB/CP1,0.0
SUPER CHIC,TT/CP-/XB/B1,0.0
SUPER CHIC,TT/B/XB,0.0
SUPER CHIC,TT-/B-/XB,0.0
SUPER CHIC,XB,0.0
SUPER CHIC,TT2/XB/CP2,0.0
SUPER CHIC,TT/CP/XB,0.05405405405405406
SUPER CITY,H1,0.0
SUPER CITY,H/XB1,0.0
SUPER CITY,H/XB,0.2
SUPER CITY,XB-/H,0.0
SUPER CITY,H,0.0
SUPER CITY,TT/H,0.0
SUPER CITY,TT/H-,0.0
SUPER CLAN,--,0.06666666666666667
SUPER DRAGON,--,0.0
SUPER DUKE,--,0.0
SUPER DUKE,TT/H,0.0
SUPER DUKE,TT/H/B1,0.0
SUPER DUKE,TT/B/H,0.0
SUPER EASY,TT1/B1/H1,0.0
SUPER EASY,TT/B/H,0.3333333333333333
SUPER EIGHTEEN,TT1,0.0
SUPER EIGHTEEN,TT,0.0
SUPER EURO STAR,B1/XB1,0.0
SUPER EURO STAR,B/XB,0.0
SUPER EURO STAR,B-/XB-/H1,0.0
SUPER FLUKE,--,0.0
SUPER FLUKE,H1,0.0
SUPER FLUKE,H,0.0
SUPER FORM,H1,0.0
SUPER FORM,H,0.0
SUPER FRESH,H1,0.0
SUPER FRESH,H,0.0
SUPER FRESH,H/V1,0.0
SUPER FUN,--,0.058823529411764705
SUPER GALILEO,B1/H1,0.0
SUPER GALILEO,B/H,0.0
SUPER GENERAL,TT1/XB1,0.0
SUPER GENERAL,TT/XB/SR1,0.0
SUPER GENERAL,TT/SR-/XB,0.0
SUPER GENERAL,TT/XB,0.0
SUPER GENERAL,TT/XB-/H1,0.0
SUPER GENERAL,XB,0.0
SUPER GENERAL,XB-,0.0
SUPER GENKI,--,0.24242424242424243
SUPER GENTLEMAN,--,0.0
SUPER GIFTED,--,0.0
SUPER GOAL BOY,--,0.03333333333333333
SUPER GOAL ELITE,--,0.0
SUPER GOAL ELITE,SR1,0.0
SUPER GOAL ELITE,SR,0.0
SUPER GOAL,--,0.0
SUPER GOODIES,--,0.07142857142857142
SUPER HOPPY,--,0.75
SUPER HOPPY,CP1,0.0
SUPER HORSE,--,0.0
SUPER HORSE,TT1/H1,0.0
SUPER HORSE,TT/H,1.0
SUPER HORSE,TT-/H/XB1,0.0
SUPER HORSE,H-/XB/B1,0.0
SUPER HORSE,B-/XB,0.0
SUPER HORSE,XB/H2,0.0
SUPER HORSE,H/XB,0.14285714285714285
SUPER HORSE,H-/XB,0.0
SUPER HORSE,XB/CP1,0.0
SUPER HORSE,CP-/XB,0.0
SUPER HORSE,XB,0.09090909090909091
SUPER HORSE,TT2/XB,0.0
SUPER HORSE,TT/XB,0.0
SUPER HURRICANE,--,0.06666666666666667
SUPER JOCKEY,--,0.0
SUPER JUNIOR,--,0.07142857142857142
SUPER KING STAR,--,0.14814814814814814
SUPER LEADER,TT1,0.0
SUPER LEADER,TT/B1,0.0
SUPER LEADER,TT/B-,0.0
SUPER LEADER,TT,0.25
SUPER LEADER,TT/B2,0.0
SUPER LEADER,TT/B,0.0
SUPER LIFELINE,--,0.2
SUPER LIFELINE,P1,0.0
SUPER LIFELINE,P,0.0
SUPER LIFELINE,TT1/P-,0.0
SUPER LUCKY,--,0.0
SUPER MAN,--,0.0
SUPER MARSHAL,--,0.25
SUPER MISSILE,--,0.0
SUPER PEPPER,--,0.0
SUPER PISTACHIO,--,0.0
SUPER PLUS,--,0.0
SUPER SATIN,--,0.0
SUPER SILKS,--,0.06666666666666667
SUPER SIXTEEN,TT1,0.0
SUPER SIXTEEN,TT/H1,0.0
SUPER SIXTEEN,TT/H-,0.0
SUPER SIXTEEN,TT/B1,0.0
SUPER SIXTEEN,TT/B,0.0
SUPER SIXTEEN,TT/B-,0.0
SUPER SIXTEEN,TT,0.06666666666666667
SUPER SPRINTER,--,0.07547169811320754
SUPER STRIKE,--,0.0
SUPER SWEET ORANGE,--,0.0
SUPER TALENT,--,0.0
SUPER TEAM,--,0.0
SUPER TIGER,--,0.04878048780487805
SUPER TORNADO,--,0.06666666666666667
SUPER TURBO,--,0.19230769230769232
SUPER VAN,--,0.0
SUPER WISE,--,0.047619047619047616
SUPER YEAH YEAH,--,0.19444444444444445
SUPERICH,--,0.06382978723404255
SUPERIOR BOY,--,0.3333333333333333
SUPERIOR WARRIOR,--,0.0
SUPERKING DRAGON,--,0.14705882352941177
SUPERNATURAL,--,0.0
SUPERNINSKY,--,0.0
SUPEROI,--,0.09375
SUPERPOWER,--,0.0
SUPREME DE UNION,--,0.045454545454545456
SUPREME ESSENCE,--,0.05263157894736842
SUPREME FALCON,--,0.3333333333333333
SUPREME FAY FAY,--,0.13333333333333333
SUPREME FLIGHT,TT1/H1,0.0
SUPREME FLIGHT,TT/H,0.0
SUPREME FLIGHT,TT/H/XB1,0.0
SUPREME FLIGHT,TT/XB-/H,0.0
SUPREME FLIGHT,TT/H-/B1,0.0
SUPREME FRESH,--,0.0
SUPREME GENKI,SR1,0.0
SUPREME GENKI,SR/B1,0.0
SUPREME GENKI,B/SR,0.0
SUPREME GENKI,B-/SR-,0.0
SUPREME GENKI,--,0.3333333333333333
SUPREME HONG KONG,H1,0.0
SUPREME HONG KONG,H,0.0
SUPREME HONG KONG,V,0.0
SUPREME HONG KONG,--,0.3333333333333333
SUPREME JEWELLERY,H1/XB1,0.0
SUPREME JEWELLERY,H/XB,0.0
SUPREME KING,H-,0.0
SUPREME KING,B1,0.0
SUPREME KING,--,0.0
SUPREME KNIGHT,H1,0.0
SUPREME KNIGHT,H,0.16666666666666666
SUPREME PRIDE,--,0.0
SUPREME PROFIT,TT1/H1/XB1,0.0
SUPREME PROFIT,TT/H/XB,0.0
SUPREME PROFIT,TT/XB-/H,0.0
SUPREME PROFIT,TT/H,0.0
SUPREME PROFIT,TT/H/CP1,0.0
SUPREME PROFIT,TT/CP/H,0.0
SUPREME PROFIT,TT/CP-/H/B1,0.0
SUPREME PROFIT,TT/B/H,0.25
SUPREME STORM,--,0.0
SUPREME STORM,H1/XB1,0.0
SUPREME STORM,H/XB/B1,0.0
SUPREME STORM,B-/H/XB,0.0
SUPREME STORM,H/XB,0.0
SUPREME TAIJI,B1,0.0
SUPREME TAIJI,B,0.1
SUPREME TAIJI,--,0.0
SUPREME TYCOON,--,0.0625
SUPREME WIN,--,0.0
SUPREME WINE,--,0.06666666666666667
SUPREME WINNER,--,0.04
SUPREME WITNESS,--,0.08
SURE CHAMP,--,0.08
SURE FORWARD,--,0.16666666666666666
SURE PEACE,--,0.0
SURE PEACE,B1,0.0
SURE PEACE,B,0.0
SURE SUPREME,--,0.05
SURFER BOY,--,0.0
SURREAL,--,0.0625
SURROUNDED,--,0.09523809523809523
SURVEY SURVEY,--,0.0
SWEET BEAN,--,0.0
SWEET CORNER,--,0.044444444444444446
SWEET HOME,--,0.038461538461538464
SWEET LEADER,--,0.030303030303030304
SWEET ORANGE,--,0.1
SWEET SANETTE,--,0.4444444444444444
SWEETIE BARLEY,--,0.0
SWEETIE BARLEY,TT1,0.0
SWEETIE MUSIC,--,0.0
SWEETIE MUSIC,H1/P1,0.0
SWEETIE MUSIC,B/H,0.0
SWEETIE MUSIC,H-/B,0.0
SWEETIE MUSIC,B,0.0
SWEETIE MUSIC,B-/PC1,0.0
SWEETIE MUSIC,PC,0.0
SWIFT SHADOW,--,0.0
SWISS WARRIOR,--,0.0
SWOT WINDICATOR,--,0.0
SYDNEY POWER,H1/SR1,0.0
SYDNEY POWER,H/SR,0.13333333333333333
SYDNEY POWER,TT1/H/SR,0.0
SYDNEY POWER,TT/H/SR,0.0
SYSTEM OVERLOAD,B1,0.0
SYSTEM OVERLOAD,B-,0.0
SYSTEM OVERLOAD,--,0.0
SYSTEM OVERLOAD,B2,0.0
SYSTEM OVERLOAD,B,0.0
T-BOLT,B1,0.0
T-BOLT,B,0.05555555555555555
TABLEAUX,TT1,0.0
TABLEAUX,TT/B1,0.0
TABLEAUX,TT/B-/H1,0.0
TABLEAUX,TT/H,0.0
TABLEAUX,TT/B-/CP1,0.0
TABLEAUX,TT/CP,0.5
TABLEAUX,TT/CP/H2,0.0
TABLEAUX,TT/CP/H,0.0
TABLEAUX,TT/CP-/H-/B2,0.0
TABLEAUX,TT/B,0.0
TABLEAUX,TT/B-/CP2/H2,0.0
TABLEAUX,TT/V,1.0
TAI PO FORTUNE,H1,0.0
TAI PO FORTUNE,H/P1,0.0
TAI PO FORTUNE,P-/H,0.0
TAI PO FORTUNE,H,0.0
TAI PO FORTUNE,H/P2,0.0
TAI PO FORTUNE,H/P,0.3333333333333333
TAI PO FORTUNE,TT1/P-/H,0.0
TAI PO FORTUNE,TT/H/P2,0.0
TAI PO FORTUNE,TT/P-/H,0.0
TAI PO FORTUNE,TT/H,0.0
TAI PO FORTUNE,TT/H/P,0.125
TAI SING YEH,B1,0.0
TAI SING YEH,B,0.0
TAI SING YEH,TT1/B-/P1,0.0
TAI SING YEH,TT/P-/B2,0.0
TAI SING YEH,TT/B,0.0
TAI SMART,B1,0.0
TAI SMART,B,0.0
TAI SMART,B-,0.0
TAI SMART,--,1.0
TAILWIND,--,0.0
TAKE BY STORM,--,0.0
TAKE THE CURRENT,--,0.0
TAKE THE CURRENT,B1/H1,0.0
TAKE THE CURRENT,B/H,0.0
TAKE THE CURRENT,B-/H/P1,0.0
TAKE THE CURRENT,H/P,0.09090909090909091
TAKE THE RAP,--,0.0
TAKE THE RAP,TT1,0.0
TAKE THE RAP,TT/H1/XB1,0.0
TAKE THE RAP,TT/H/XB,0.0
TAKE THE RAP,TT/H-/XB,0.0
TAKE THE RAP,TT/XB,0.0
TAKE THE RAP,TT/XB/CP1,0.0
TAKE THE RAP,TT/CP/XB,0.1111111111111111
TAKE TO THE LIMIT,--,0.0
TAKE TO THE LIMIT,B1,0.0
TAKE TO THE LIMIT,B-/H1,0.0
TAKE TO THE LIMIT,H,0.0
TAKEANOTHERCHANCE,--,0.0
TAKEDOWN,--,0.0
TAKING AIM,--,0.0
TAKNAM,--,0.0
TALISMANIC,--,0.0
TALLEY CLOSE,--,1.0
TANG FLEMING,--,0.0
TANG PALACE,--,0.0
TANGO FIRE,--,0.0
TARREGA,--,0.0
TARZAN I AM,--,1.0
TATTENHALL FLYER,SR1,0.0
TATTENHALL FLYER,SR-,0.0
TATTENHALL FLYER,--,0.0
TATTENHALL FLYER,B1,0.0
TATTENHALL FLYER,B,0.0
TAVERNER,--,0.375
TAYSIDE,--,0.0
TEAM SPIRIT,--,0.3333333333333333
TEAM SWEET,--,0.0
TEAM WORK,--,0.0
TECHNICIAN,--,0.16666666666666666
TELECOM BOOM,--,0.034482758620689655
TELECOM BOSS,--,0.0
TELECOM BROTHERS,--,0.2857142857142857
TELECOM CHARGER,--,0.0
TELECOM CHIEF,H1/XB1,0.0
TELECOM CHIEF,H/XB/P1,0.0
TELECOM CHIEF,H/P/XB,0.0
TELECOM GOGO,H1,0.0
TELECOM GOGO,H,0.0
TELECOM GOGO,TT1/H,0.0
TELECOM MAN,--,0.08333333333333333
TELECOM NEW STAR,--,0.08695652173913043
TELECOM PRINCE,TT1,0.0
TELECOM PRINCE,TT,0.0
TELECOM PRINCE,TT/H1,0.0
TELECOM PRINCE,TT/H-/B1,0.0
TELECOM PRINCE,TT/B,0.0
TELECOM SUN,--,0.08333333333333333
TELECOM SUPER STAR,--,0.0
TELECOM SUPREMO,--,0.0
TELECOM TITAN,H1,0.0
TELECOM TITAN,TT1/H,0.0
TELECOM TITAN,TT/H,0.0
TELECOM TITAN,TT/H-/B1,0.0
TELECOM TITAN,TT/B,0.0
TELECOM TOP STAR,H1,0.0
TELECOM TOP STAR,H,0.0
TELECOM TOP STAR,TT1/H,0.0
TELECOM TOP STAR,TT/H,0.1
TELECOM TOP STAR,TT/H-,0.0
TELECOM TOP STAR,TT,0.0
TELECOM TOP STAR,TT/B1,0.0
TELECOM TOP STAR,TT/B,0.0
TELEPHATIA,--,0.0
TEN FLAMES,--,0.0
TEN SPEED,B1,0.0
TEN SPEED,B,0.25
TEN SPEED,B-,0.0
TEN SPEED,V1,0.0
TENA CITY,--,0.0
TENA CITY,B1,0.0
TENA CITY,B-/PC1,0.0
TENA CITY,PC,0.0
TENA CITY,TT/PC,0.0
TENA CITY,TT/PC-/SR1/XB1,0.0
TENDER MELODY,--,0.125
TEOFILO CALVA,--,0.6666666666666666
TEOFILO CALVA,TT1/B1,0.0
TEOFILO CALVA,TT/B,0.25
TERRIFIC MASTER,H1/P1,0.0
TERRIFIC MASTER,H/P,0.0
TERRIFIC MASTER,P-/H/B1,0.0
TERRIFIC MASTER,TT1/B/H,0.0
TERRIFIC MASTER,TT/B/H,0.0
TERRIFIC MASTER,TT-/B-/H-,0.0
TERRIFIC MASTER,--,0.125
TERRIFIC MASTER,B-,0.0
TERRIFIC MASTER,B2,0.0
TERRIFIC MASTER,B,0.2
THANKSGIVING,B1/H1,0.0
THANKSGIVING,B/H,0.2
THANKSGIVING,H-/B,0.0
THANKSGIVING,--,0.0
THANKSGIVING,B2,0.0
THANKSGIVING,B,0.07142857142857142
THE ALFONSO,CP1/H1,0.0
THE ALFONSO,TT1/CP/H,0.0
THE ALFONSO,TT/CP/H,0.0
THE ALFONSO,TT/CP-/H/B1,0.0
THE ALFONSO,TT/B/H,0.5
THE ALFONSO,TT-/B-/H,0.0
THE ALFONSO,H,0.0
THE ALFONSO,H/B2,0.0
THE ALFONSO,B/H,0.2
THE CHAMP,--,0.0
THE CHAMP,B1,0.0
THE CHAMP,TT1/B,0.0
THE CHAMP,TT/B,0.0
THE CHAMP,TT/B-,0.0
THE CHAMP,TT,0.0
THE CHAMP,TT/B2,0.0
THE CHAMP,TT-/B-/XB1,0.0
THE CHAMP,XB,0.0
THE CHAMP,XB-/B2,0.0
THE CHAMP,B,0.0
THE CREATETH,H1,0.0
THE CREATETH,H,0.0
THE CREATETH,H/XB1,0.0
THE CREATETH,XB-/H/SR1,0.0
THE CREATETH,H/SR,0.0
THE CREATETH,H-/SR-/B1/E1,0.0
THE CREATETH,B-/E,0.0
THE CREATETH,E/BO1,0.0
THE CREATETH,BO/E,0.0
THE FAST LANE,--,0.0
THE FAST LANE,CP1,0.0
THE FAST LANE,CP,0.0
THE FAST LANE,CP-/B1,0.0
THE FAST LANE,B,0.0
THE FAST LANE,B-,0.0
THE FAST LANE,TT1,0.0
THE FAST LANE,TT,0.12
THE FUGUE,TT1/B1,0.0
THE FUGUE,TT/B,0.0
THE GOLDEN AGE,--,0.06666666666666667
THE GREATEST,B1,0.0
THE GREATEST,B-/H1/SR1,0.0
THE GREATEST,H/SR,0.0
THE GREATEST,H-/SR,0.0
THE GREATEST,SR,0.0
THE GREATEST,SR/B2,0.0
THE GREATEST,SR-/B,0.0
THE GREATEST,--,0.0
THE GREATEST,B,0.0
THE HAPPY BUNCH,P1,0.0
THE HAPPY BUNCH,P-,0.0
THE HAPPY BUNCH,B1,0.0
THE HAPPY BUNCH,B,0.0
THE HAPPY BUNCH,B/H,0.0
THE HAPPY BUNCH,--,0.0
THE INVINCIBLE,B1,0.0
THE INVINCIBLE,B,0.0
THE INVINCIBLE,TT1/B,0.0
THE INVINCIBLE,TT-/B/XB1,0.0
THE INVINCIBLE,B/XB,0.0
THE INVINCIBLE,B-/XB-,0.0
THE INVINCIBLE,--,0.0
THE INVINCIBLE,TT/B,0.0
THE JAZZ,--,0.0
THE JAZZ,B1,0.0
THE JAZZ,B,0.0
THE JOY OF GIVING,H1,0.0
THE JOY OF GIVING,H,0.14285714285714285
THE JOY OF GIVING,TT1/H,0.0
THE JOY OF GIVING,TT/H,0.0
THE JOY OF GIVING,TT/H-,0.0
THE JOY OF GIVING,TT,0.0
THE JUDGE,B1,0.0
THE JUDGE,B-,0.0
THE JUDGE,--,0.0
THE JUDGE,B2,0.0
THE JUDGE,B,0.05555555555555555
THE KID,H1,0.0
THE KID,H,0.0
THE KID,H/CP1,0.0
THE KID,H-/CP,0.0
THE KID,CP,0.0
THE KID,CP-/SR1,0.0
THE KID,SR,0.5
THE KID,TT1/SR,0.0
THE KID,TT/SR-/B1,0.0
THE KID,TT/B-/PC1,0.0
THE KID,TT/PC-/B2,0.0
THE KID,TT/B,0.14285714285714285
THE KID,TT/B-/PC2,0.0
THE KID,TT/PC,0.0
THE LEGEND,TT1,0.0
THE LEGEND,TT,0.2
THE MONARCH,--,0.09090909090909091
THE ONLY KID,H1,0.0
THE ONLY KID,H-,0.0
THE ONLY KID,--,0.0
THE ONLY KID,H,0.0
THE PALADIN,TT1,0.0
THE PALADIN,TT,0.0
THE PALADIN,TT/H1,0.0
THE PALADIN,TT/H,0.0
THE PALADIN,TT/H/XB1,0.0
THE PALADIN,TT/H/XB/B1,0.0
THE PALADIN,TT/B-/H/XB,0.0
THE PALADIN,TT/H/XB/B2,0.0
THE PALADIN,TT/B/H/XB,0.0
THE PALADIN,TT/H/XB,0.13333333333333333
THE PEAK,--,0.0
THE PRINCE,--,0.0
THE RAINBOW,--,0.0
THE RIGHT MAN,--,0.05263157894736842
THE SHOW,--,0.0
THE SUPREME,--,0.1111111111111111
THE SYLPH,--,0.03125
THE UNITED STATES,--,0.2857142857142857
THE UNTOUCHABLELAD,--,0.0
THE WAND,--,0.05
THE WAY FOR ALL,--,0.6
THEHEROINMYHEART,--,0.06666666666666667
THEWIZARDOFOZ,--,0.2727272727272727
THINK BIG,--,0.0
THIS IS GLADIATOR,--,0.0
THOR THE GREATEST,B1,0.0
THOR THE GREATEST,B,0.0
THORS BOLT,B1,0.0
THORS BOLT,B/H1,0.0
THOU SHALL SING,--,0.0
THUMBS UP,--,0.11538461538461539
THUNDER DASH,H1,0.0
THUNDER DASH,H,0.0
THUNDER FANTASY,--,0.05555555555555555
THUNDER FLYER,--,0.3333333333333333
THUNDER POWER,--,0.0
THUNDER POWER,SR1,0.0
THUNDER POWER,SR,0.0
THUNDER POWER,TT1/SR,0.0
THUNDER POWER,TT/SR,0.0
THUNDER STOMP,TT1,0.0
THUNDER STOMP,TT/B1,0.0
THUNDER STOMP,TT/B-,0.0
THUNDER STOMP,TT,0.1111111111111111
THUNDER STOMP,--,0.0
THUNDER WINNER,--,0.11904761904761904
THUNDERSTROKE,--,0.058823529411764705
TIANHUANG,--,0.16666666666666666
TIBERIAN,--,0.0
TIME AFTER TIME,--,0.0
TIME RUNNER,--,0.1875
TIME TO CELEBRATE,--,0.10909090909090909
TIME WARP,--,0.0
TIME WINNER,--,0.0
TIMELY ARRIVED,--,0.0
TING KA PALACE,--,0.0
TIPPERARY DAVOR,--,0.0
TITANIUM ALLOY,--,0.0
TO-KALON,--,0.0
TOAST FOR TROPHY,--,0.0
TOAST FOR TROPHY,H-/SR,0.0
TODOS CON SUERTE,--,0.5
TOKEI HALO,--,0.0
TOM'S CHARM,TT1,0.0
TOM'S CHARM,TT,0.0
TOM'S CHARM,TT-/H-/P-,0.0
TOM'S CHARM,--,0.0
TOM'S DRAGON,B1/H1,0.0
TOM'S DRAGON,B-/H,0.0
TOM'S DRAGON,H,0.5
TOM'S EIGHTH,--,0.15384615384615385
TOMODACHI,TT1,0.0
TONBRIDGE,TT1,0.0
TONBRIDGE,TT,0.0
TONBRIDGE,TT-/H1,0.0
TONBRIDGE,H-/B1,0.0
TONBRIDGE,B,0.3333333333333333
TONES,B1,0.0
TONES,B,0.0
TONES,CP,0.25
TONYBOY,--,0.0
TONYBOY,H,0.0
TONYBOY,TT1/H,0.0
TONYBOY,TT/H,0.0
TOO FAST,TT1,0.0
TOO FAST,TT,0.2222222222222222
TOORMORE,--,0.2
TOP ACE,--,0.0
TOP ACT,TT1,0.0
TOP ACT,TT,0.3
TOP ACT,TT/B1,0.0
TOP ACT,TT/B,0.0
TOP BONUS,--,0.0
TOP DRAGON,--,0.058823529411764705
TOP DRIVE,--,0.0
TOP LAURELS,--,0.3333333333333333
TOP POWER,--,0.0
TOP SCORE,--,0.0851063829787234
TOP STRIKE,--,0.08928571428571429
TOPPING LIGHT,--,0.11764705882352941
TOPSPIN EXPRESS,--,0.03225806451612903
TORNEY,--,0.05
TOSEN BASIL,--,0.05555555555555555
TOUCH GO,--,0.08196721311475409
TOUCH WELL,--,0.16666666666666666
TOUR DE FORCE,--,0.0
TOURBILLON KING,--,0.0
TOUT VA BIEN,--,0.14285714285714285
TOWERING STORM,--,0.046511627906976744
TOY STORY,TT1,0.0
TOY STORY,TT/H1,0.0
TOY STORY,TT/H,0.0
TOY STORY,TT-/H-,0.0
TOY STORY,--,0.25
TOY STORY,B1,0.0
TOY STORY,B,0.0
TOY STORY,B-,0.0
TRACK LIGHTNING,--,0.0
TRACKER,--,0.0
TRADE STORM,--,0.0
TRAILBLAZER,--,0.0
